TradeNum,Date,EntryTime,ExitTime,Type,EntryPrice,InitialSL,FinalSL,HardTP,ExitPrice,RiskPerOz,LotOunces,RiskUSD,PnLUSD,RMultiple,Result,BELocked,RunningBalance
1137,2025-01-30,15:05,15:30,SHORT,2781.38,2784.08,2781.08,2777.33,2781.08,2.7,2.75,7.42,0.82,0.11,BREAKEVEN,YES,742.88
1138,2025-01-30,16:15,16:25,SHORT,2783.9,2786.58,2786.58,2779.88,2786.58,2.68,2.77,7.43,-7.43,-1,BREAKEVEN,NO,735.45
1139,2025-01-31,09:30,10:05,SHORT,2800.02,2802.65,2798.63,2796.07,2796.07,2.63,2.8,7.35,11.03,1.5,WIN,YES,746.49
1140,2025-01-31,10:55,10:55,LONG,2793.33,2790.19,2790.19,2798.04,2790.19,3.14,2.38,7.46,-7.46,-1,BREAKEVEN,NO,739.02
1141,2025-01-31,12:15,12:15,LONG,2793.29,2790.29,2794.49,2797.79,2790.29,3,2.46,7.39,-7.39,-1,BREAKEVEN,YES,731.63
1142,2025-01-31,13:40,13:50,SHORT,2797.12,2799.55,2799.55,2793.47,2799.55,2.43,3.01,7.32,-7.32,-1,BREAKEVEN,NO,724.31
1143,2025-01-31,14:25,14:40,SHORT,2805.35,2807.36,2807.36,2802.33,2807.36,2.01,3.6,7.24,-7.24,-1,BREAKEVEN,NO,717.07
1144,2025-01-31,15:10,15:35,SHORT,2804.71,2806.69,2806.69,2801.74,2806.69,1.98,3.62,7.17,-7.17,-1,BREAKEVEN,NO,709.9
1145,2025-01-31,15:55,16:30,SHORT,2806.41,2808.41,2808.41,2803.41,2808.41,2,3.55,7.1,-7.1,-1,BREAKEVEN,NO,702.8
1146,2025-02-03,08:30,08:45,SHORT,2787.14,2789.65,2786.84,2783.37,2786.84,2.51,2.8,7.03,0.84,0.12,BREAKEVEN,YES,703.64
1147,2025-02-03,09:20,09:55,SHORT,2787.07,2789.77,2789.77,2783.02,2789.77,2.7,2.61,7.04,-7.04,-1,BREAKEVEN,NO,696.61
1148,2025-02-03,10:35,11:15,SHORT,2799.41,2801.71,2798.6,2795.96,2795.96,2.3,3.03,6.97,10.45,1.5,WIN,YES,707.05
1149,2025-02-03,11:25,11:35,SHORT,2798.02,2800.29,2800.29,2794.61,2800.29,2.27,3.11,7.07,-7.07,-1,BREAKEVEN,NO,699.98
1150,2025-02-03,12:50,13:05,SHORT,2798.43,2801.65,2801.65,2793.6,2801.65,3.22,2.17,7,-7,-1,BREAKEVEN,NO,692.98
1151,2025-02-03,13:45,14:25,LONG,2800.46,2798,2801.17,2804.15,2804.15,2.46,2.82,6.93,10.39,1.5,WIN,YES,703.38
1152,2025-02-03,14:30,14:35,SHORT,2803.38,2806.89,2806.89,2798.12,2806.89,3.51,2,7.03,-7.03,-1,BREAKEVEN,NO,696.34
1153,2025-02-03,15:20,15:50,SHORT,2810.82,2813.4,2810.52,2806.95,2810.52,2.58,2.7,6.96,0.81,0.12,BREAKEVEN,YES,697.15
1154,2025-02-03,16:25,16:35,SHORT,2814.36,2817.11,2817.11,2810.24,2817.11,2.75,2.54,6.97,-6.97,-1,BREAKEVEN,NO,690.18
1155,2025-02-04,08:25,09:25,LONG,2812.11,2809.37,2809.37,2816.22,2809.37,2.74,2.52,6.9,-6.9,-1,BREAKEVEN,NO,683.28
1156,2025-02-04,09:35,09:45,SHORT,2809.66,2811.97,2811.97,2806.19,2811.97,2.31,2.96,6.83,-6.83,-1,BREAKEVEN,NO,676.45
1157,2025-02-04,11:50,12:05,SHORT,2821.11,2823.31,2820.48,2817.81,2817.81,2.2,3.07,6.76,10.15,1.5,WIN,YES,686.6
1158,2025-02-04,14:20,14:45,LONG,2819.12,2816.69,2819.42,2822.76,2819.42,2.43,2.83,6.87,0.85,0.12,BREAKEVEN,YES,687.44
1159,2025-02-04,15:10,15:20,SHORT,2823.93,2826.41,2826.41,2820.21,2826.41,2.48,2.77,6.87,-6.87,-1,BREAKEVEN,NO,680.57
1160,2025-02-04,16:10,16:25,LONG,2832.82,2829.85,2833.12,2837.28,2837.28,2.97,2.29,6.81,10.21,1.5,WIN,YES,690.78
1161,2025-02-04,16:55,17:00,LONG,2839.62,2836.58,2839.92,2844.18,2839.92,3.04,2.27,6.91,0.68,0.1,BREAKEVEN,YES,691.46
1162,2025-02-05,08:05,08:20,SHORT,2857.3,2859.87,2859.87,2853.45,2859.87,2.57,2.69,6.91,-6.91,-1,BREAKEVEN,NO,684.54
1163,2025-02-05,09:30,09:45,SHORT,2858.64,2860.97,2860.97,2855.14,2860.97,2.33,2.94,6.85,-6.85,-1,BREAKEVEN,NO,677.7
1164,2025-02-05,10:15,10:40,SHORT,2865.3,2867.64,2867.64,2861.79,2867.64,2.34,2.9,6.78,-6.78,-1,BREAKEVEN,NO,670.92
1165,2025-02-05,11:10,11:20,SHORT,2865.53,2868.6,2868.6,2860.93,2868.6,3.07,2.19,6.71,-6.71,-1,BREAKEVEN,NO,664.21
1166,2025-02-05,12:00,12:30,SHORT,2871.05,2873.55,2873.55,2867.3,2873.55,2.5,2.66,6.64,-6.64,-1,BREAKEVEN,NO,657.57
1167,2025-02-05,13:15,13:25,SHORT,2867.13,2869.72,2869.72,2863.25,2869.72,2.59,2.54,6.58,-6.58,-1,BREAKEVEN,NO,650.99
1168,2025-02-05,14:05,14:05,SHORT,2868.88,2871.72,2871.72,2864.62,2871.72,2.84,2.29,6.51,-6.51,-1,BREAKEVEN,NO,644.48
1169,2025-02-05,14:55,15:15,LONG,2870.35,2867.4,2867.4,2874.77,2867.4,2.95,2.18,6.44,-6.44,-1,BREAKEVEN,NO,638.04
1170,2025-02-05,15:55,16:30,LONG,2861.63,2857.53,2863.71,2867.78,2867.78,4.1,1.56,6.38,9.57,1.5,BREAKEVEN,YES,647.61
1171,2025-02-05,16:50,17:00,SHORT,2870.23,2874.11,2874.11,2864.41,2874.11,3.88,1.67,6.48,-6.48,-1,BREAKEVEN,NO,641.13
1172,2025-02-06,08:05,08:30,SHORT,2869.03,2871.16,2871.16,2865.84,2871.16,2.13,3.01,6.41,-6.41,-1,BREAKEVEN,NO,634.72
1173,2025-02-06,08:50,09:45,LONG,2860.62,2857.56,2857.56,2865.21,2857.56,3.06,2.07,6.35,-6.35,-1,BREAKEVEN,NO,628.38
1174,2025-02-06,09:45,10:20,LONG,2857.71,2853.55,2853.55,2863.95,2853.55,4.16,1.51,6.28,-6.28,-1,BREAKEVEN,NO,622.09
1175,2025-02-06,10:55,11:00,LONG,2856.07,2853.35,2856.37,2860.15,2856.37,2.72,2.29,6.22,0.69,0.11,BREAKEVEN,YES,622.78
1176,2025-02-06,11:45,12:05,SHORT,2858.44,2860.45,2858.14,2855.43,2858.14,2.01,3.1,6.23,0.93,0.15,BREAKEVEN,YES,623.71
1177,2025-02-06,12:30,13:35,SHORT,2859.84,2862.54,2862.54,2855.79,2862.54,2.7,2.31,6.24,-6.24,-1,BREAKEVEN,NO,617.47
1178,2025-02-06,13:25,13:35,LONG,2860.2,2856.8,2860.53,2865.3,2865.3,3.4,1.82,6.17,9.26,1.5,BREAKEVEN,YES,626.73
1179,2025-02-06,14:10,14:55,SHORT,2867.6,2870.04,2866.13,2863.94,2863.94,2.44,2.57,6.27,9.4,1.5,BREAKEVEN,YES,636.13
1180,2025-02-06,15:00,15:10,LONG,2863.58,2860.38,2860.38,2868.38,2860.38,3.2,1.99,6.36,-6.36,-1,BREAKEVEN,NO,629.77
1181,2025-02-06,15:45,15:55,LONG,2859.88,2856.71,2856.71,2864.64,2856.71,3.17,1.99,6.3,-6.3,-1,BREAKEVEN,NO,623.47
1182,2025-02-06,16:50,16:55,SHORT,2849.73,2853.26,2849.43,2844.43,2844.43,3.53,1.77,6.23,9.35,1.5,BREAKEVEN,YES,632.83
1183,2025-02-07,08:15,08:25,LONG,2862.26,2860.23,2862.56,2865.31,2865.31,2.03,3.12,6.33,9.49,1.5,BREAKEVEN,YES,642.32
1184,2025-02-07,09:00,09:15,LONG,2861.01,2858.57,2863.03,2864.67,2864.67,2.44,2.63,6.42,9.63,1.5,BREAKEVEN,YES,651.95
1185,2025-02-07,11:15,11:45,SHORT,2868.4,2870.45,2870.45,2865.33,2870.45,2.05,3.18,6.52,-6.52,-1,BREAKEVEN,NO,645.43
1186,2025-02-07,12:00,12:05,LONG,2868.85,2866.99,2866.99,2871.64,2866.99,1.86,3.47,6.45,-6.45,-1,BREAKEVEN,NO,638.98
1187,2025-02-07,13:55,14:15,SHORT,2867.63,2869.72,2866.49,2864.5,2864.5,2.09,3.06,6.39,9.58,1.5,BREAKEVEN,YES,648.56
1188,2025-02-07,15:45,15:50,LONG,2863.44,2859.1,2859.1,2869.95,2859.1,4.34,1.49,6.49,-6.49,-1,BREAKEVEN,NO,642.08
1189,2025-02-07,16:30,16:35,SHORT,2872.47,2876.7,2876.7,2866.13,2876.7,4.23,1.52,6.42,-6.42,-1,BREAKEVEN,NO,635.66
1190,2025-02-10,08:10,08:25,SHORT,2882.35,2885.02,2885.02,2878.34,2885.02,2.67,2.38,6.36,-6.36,-1,BREAKEVEN,NO,629.3
1191,2025-02-10,08:55,09:25,SHORT,2888.23,2891.6,2891.6,2883.18,2891.6,3.37,1.87,6.29,-6.29,-1,BREAKEVEN,NO,623.01
1192,2025-02-10,09:55,10:25,SHORT,2895.45,2898.01,2894.91,2891.61,2894.91,2.56,2.43,6.23,1.31,0.21,BREAKEVEN,YES,624.32
1193,2025-02-10,10:40,11:05,SHORT,2897.42,2900.29,2900.29,2893.12,2900.29,2.87,2.18,6.24,-6.24,-1,BREAKEVEN,NO,618.08
1194,2025-02-10,11:35,12:00,SHORT,2901.24,2904.56,2904.56,2896.26,2904.56,3.32,1.86,6.18,-6.18,-1,BREAKEVEN,NO,611.9
1195,2025-02-10,12:25,12:30,LONG,2902.17,2899.95,2899.95,2905.5,2899.95,2.22,2.76,6.12,-6.12,-1,BREAKEVEN,NO,605.78
1196,2025-02-10,13:40,14:10,SHORT,2904.15,2906.74,2906.74,2900.27,2906.74,2.59,2.34,6.06,-6.06,-1,BREAKEVEN,NO,599.72
1197,2025-02-10,14:30,15:15,SHORT,2904.38,2907.68,2907.68,2899.43,2907.68,3.3,1.82,6,-6,-1,BREAKEVEN,NO,593.72
1198,2025-02-10,15:30,15:40,LONG,2903.26,2900.08,2900.08,2908.03,2900.08,3.18,1.87,5.94,-5.94,-1,BREAKEVEN,NO,587.79
1199,2025-02-10,16:35,17:30,LONG,2905.74,2900.28,2906.04,2913.93,2906.04,5.46,1.08,5.88,0.32,0.05,BREAKEVEN,YES,588.11
1200,2025-02-11,08:05,08:20,SHORT,2927.76,2930.76,2925.92,2923.26,2923.26,3,1.96,5.88,8.82,1.5,BREAKEVEN,YES,596.93
1201,2025-02-11,09:40,09:55,SHORT,2910.19,2912.99,2912.99,2905.99,2912.99,2.8,2.13,5.97,-5.97,-1,BREAKEVEN,NO,590.96
1202,2025-02-11,10:40,10:50,LONG,2911.56,2908.55,2908.55,2916.07,2908.55,3.01,1.96,5.91,-5.91,-1,BREAKEVEN,NO,585.05
1203,2025-02-11,12:10,12:40,LONG,2905.71,2903.38,2903.38,2909.2,2903.38,2.33,2.51,5.85,-5.85,-1,BREAKEVEN,NO,579.2
1204,2025-02-11,12:55,13:05,LONG,2902.46,2900.46,2902.87,2905.46,2905.46,2,2.9,5.79,8.69,1.5,BREAKEVEN,YES,587.89
1205,2025-02-11,14:20,14:40,LONG,2901.1,2898.22,2898.22,2905.42,2898.22,2.88,2.04,5.88,-5.88,-1,BREAKEVEN,NO,582.01
1206,2025-02-11,15:05,15:35,SHORT,2885.3,2891.35,2891.35,2876.23,2891.35,6.05,0.96,5.82,-5.82,-1,BREAKEVEN,NO,576.19
1207,2025-02-11,16:50,16:55,LONG,2900.23,2896.55,2896.55,2905.75,2896.55,3.68,1.57,5.76,-5.76,-1,BREAKEVEN,NO,570.43
1208,2025-02-12,08:25,08:40,LONG,2890.05,2887.36,2887.36,2894.09,2887.36,2.69,2.12,5.7,-5.7,-1,BREAKEVEN,NO,564.73
1209,2025-02-12,09:10,10:00,LONG,2893.68,2890.47,2890.47,2898.49,2890.47,3.21,1.76,5.65,-5.65,-1,BREAKEVEN,NO,559.08
1210,2025-02-12,10:00,10:10,LONG,2892.78,2888.78,2888.78,2898.78,2888.78,4,1.4,5.59,-5.59,-1,BREAKEVEN,NO,553.49
1211,2025-02-12,10:45,11:30,LONG,2892.27,2889.33,2889.33,2896.68,2889.33,2.94,1.88,5.53,-5.53,-1,BREAKEVEN,NO,547.95
1212,2025-02-12,11:30,11:45,SHORT,2889.84,2892.24,2889.54,2886.24,2889.54,2.4,2.28,5.48,0.68,0.13,BREAKEVEN,YES,548.64
1213,2025-02-12,12:15,12:25,SHORT,2887.38,2889.67,2889.67,2883.95,2889.67,2.29,2.4,5.49,-5.49,-1,BREAKEVEN,NO,543.15
1214,2025-02-12,13:10,13:30,LONG,2880.35,2878.2,2880.65,2883.57,2883.57,2.15,2.53,5.43,8.15,1.5,BREAKEVEN,YES,551.3
1215,2025-02-12,14:15,14:20,LONG,2881.64,2879.53,2881.94,2884.8,2881.94,2.11,2.61,5.51,0.78,0.14,BREAKEVEN,YES,552.08
1216,2025-02-12,15:25,15:30,LONG,2877.71,2873.39,2873.39,2884.19,2873.39,4.32,1.28,5.52,-5.52,-1,BREAKEVEN,NO,546.56
1217,2025-02-12,16:15,16:25,LONG,2892.86,2889.9,2893.16,2897.3,2893.16,2.96,1.85,5.47,0.55,0.1,BREAKEVEN,YES,547.12
1218,2025-02-13,08:15,08:35,SHORT,2917.03,2919.51,2915.3,2913.31,2913.31,2.48,2.21,5.47,8.21,1.5,BREAKEVEN,YES,555.32
1219,2025-02-13,09:30,09:45,SHORT,2917.64,2921.88,2917.34,2911.28,2917.34,4.24,1.31,5.55,0.39,0.07,BREAKEVEN,YES,555.71
1220,2025-02-13,10:40,11:45,LONG,2911.78,2908.06,2913.2,2917.36,2917.36,3.72,1.49,5.56,8.34,1.5,BREAKEVEN,YES,564.05
1221,2025-02-13,12:20,12:20,SHORT,2917.11,2919.57,2919.57,2913.42,2919.57,2.46,2.29,5.64,-5.64,-1,BREAKEVEN,NO,558.41
1222,2025-02-13,13:10,13:45,SHORT,2917.71,2919.77,2917.41,2914.62,2917.41,2.06,2.71,5.58,0.81,0.15,BREAKEVEN,YES,559.22
1223,2025-02-13,14:05,14:35,SHORT,2918.67,2920.79,2920.79,2915.49,2920.79,2.12,2.64,5.59,-5.59,-1,BREAKEVEN,NO,553.63
1224,2025-02-13,15:40,15:50,LONG,2912.7,2909.03,2909.03,2918.2,2909.03,3.67,1.51,5.54,-5.54,-1,BREAKEVEN,NO,548.09
1225,2025-02-13,16:30,16:35,SHORT,2910.07,2913.36,2913.36,2905.14,2913.36,3.29,1.67,5.48,-5.48,-1,BREAKEVEN,NO,542.61
1226,2025-02-14,08:05,08:50,LONG,2932.45,2929.18,2934.81,2937.35,2934.81,3.27,1.66,5.43,3.92,0.72,BREAKEVEN,YES,546.53
1227,2025-02-14,09:50,09:55,SHORT,2933.84,2936.45,2933.54,2929.93,2933.54,2.61,2.09,5.47,0.63,0.11,BREAKEVEN,YES,547.16
1228,2025-02-14,10:55,11:10,SHORT,2935.12,2937.35,2937.35,2931.77,2937.35,2.23,2.45,5.47,-5.47,-1,BREAKEVEN,NO,541.69
1229,2025-02-14,12:00,12:15,SHORT,2934.82,2937.63,2937.63,2930.61,2937.63,2.81,1.93,5.42,-5.42,-1,BREAKEVEN,NO,536.27
1230,2025-02-14,12:50,13:10,SHORT,2935.71,2937.79,2935.41,2932.59,2935.41,2.08,2.58,5.36,0.77,0.14,BREAKEVEN,YES,537.04
1231,2025-02-14,14:00,14:40,LONG,2931.11,2928.36,2928.36,2935.24,2928.36,2.75,1.95,5.37,-5.37,-1,BREAKEVEN,NO,531.67
1232,2025-02-14,14:45,15:05,SHORT,2929.55,2932.01,2929.25,2925.86,2925.86,2.46,2.16,5.32,7.98,1.5,BREAKEVEN,YES,539.65
1233,2025-02-14,15:55,16:00,SHORT,2920.53,2922.94,2920.23,2916.92,2916.92,2.41,2.24,5.4,8.09,1.5,BREAKEVEN,YES,547.74
1234,2025-02-14,16:45,17:00,LONG,2922.21,2917.33,2917.33,2929.53,2917.33,4.88,1.12,5.48,-5.48,-1,BREAKEVEN,NO,542.27
1235,2025-02-17,08:00,08:25,LONG,2893.75,2889.96,2889.96,2899.43,2889.96,3.79,1.43,5.42,-5.42,-1,BREAKEVEN,NO,536.84
1236,2025-02-17,09:05,09:10,SHORT,2898.44,2900.71,2900.71,2895.03,2900.71,2.27,2.36,5.37,-5.37,-1,BREAKEVEN,NO,531.47
1237,2025-02-17,10:05,10:30,LONG,2901.34,2898.28,2898.28,2905.93,2898.28,3.06,1.74,5.31,-5.31,-1,BREAKEVEN,NO,526.16
1238,2025-02-17,11:15,12:25,SHORT,2903.96,2907.72,2901.96,2898.32,2898.32,3.76,1.4,5.26,7.89,1.5,BREAKEVEN,YES,534.05
1239,2025-02-17,12:00,12:25,LONG,2902.23,2900.13,2900.13,2905.38,2900.13,2.1,2.54,5.34,-5.34,-1,BREAKEVEN,NO,528.71
1240,2025-02-17,13:35,14:05,LONG,2901.07,2898.6,2898.6,2904.78,2898.6,2.47,2.14,5.29,-5.29,-1,BREAKEVEN,NO,523.42
1241,2025-02-17,14:25,14:25,SHORT,2897.23,2900.5,2900.5,2892.32,2900.5,3.27,1.6,5.23,-5.23,-1,BREAKEVEN,NO,518.19
1242,2025-02-17,15:10,15:10,SHORT,2897.48,2899.59,2899.59,2894.31,2899.59,2.11,2.46,5.18,-5.18,-1,BREAKEVEN,NO,513.01
1243,2025-02-17,16:05,16:45,SHORT,2897.39,2900.34,2900.34,2892.96,2900.34,2.95,1.74,5.13,-5.13,-1,BREAKEVEN,NO,507.88
1244,2025-02-17,16:50,16:55,SHORT,2900.35,2902.73,2902.73,2896.78,2902.73,2.38,2.13,5.08,-5.08,-1,BREAKEVEN,NO,502.8
1245,2025-02-18,08:10,08:10,LONG,2913.9,2910.32,2910.32,2919.27,2910.32,3.58,1.4,5.03,-5.03,-1,BREAKEVEN,NO,497.77
1246,2025-02-18,09:05,09:40,SHORT,2914.76,2916.94,2913.54,2911.49,2911.49,2.18,2.28,4.98,7.47,1.5,BREAKEVEN,YES,505.24
1247,2025-02-18,09:55,10:00,LONG,2911.54,2909.28,2909.28,2914.93,2909.28,2.26,2.24,5.05,-5.05,-1,BREAKEVEN,NO,500.19
1248,2025-02-18,10:40,10:40,SHORT,2911.94,2914.77,2914.77,2907.7,2914.77,2.83,1.77,5,-5,-1,BREAKEVEN,NO,495.18
1249,2025-02-18,11:25,12:30,LONG,2912.06,2909.56,2909.56,2915.81,2909.56,2.5,1.98,4.95,-4.95,-1,BREAKEVEN,NO,490.23
1250,2025-02-18,12:10,12:30,SHORT,2911.61,2913.85,2911.31,2908.25,2908.25,2.24,2.19,4.9,7.35,1.5,BREAKEVEN,YES,497.59
1251,2025-02-18,12:55,14:00,LONG,2911.24,2908.67,2912.5,2915.09,2915.09,2.57,1.94,4.98,7.46,1.5,BREAKEVEN,YES,505.05
1252,2025-02-18,13:55,14:40,SHORT,2914.19,2916.46,2916.46,2910.78,2916.46,2.27,2.22,5.05,-5.05,-1,BREAKEVEN,NO,500
1253,2025-02-18,14:45,15:10,SHORT,2917.79,2920.32,2916.38,2913.99,2913.99,2.53,1.98,5,7.5,1.5,BREAKEVEN,YES,507.5
1254,2025-02-18,15:50,16:10,SHORT,2919.19,2921.4,2921.4,2915.88,2921.4,2.21,2.3,5.07,-5.07,-1,BREAKEVEN,NO,502.42
1255,2025-02-18,16:50,17:10,SHORT,2926.71,2929.14,2929.14,2923.07,2929.14,2.43,2.07,5.02,-5.02,-1,BREAKEVEN,NO,497.4
1256,2025-02-19,10:20,10:40,SHORT,2937.62,2940.07,2940.07,2933.94,2940.07,2.45,2.03,4.97,-4.97,-1,BREAKEVEN,NO,492.43
1257,2025-02-19,11:05,11:15,LONG,2938.75,2936.65,2939.05,2941.9,2941.9,2.1,2.34,4.92,7.39,1.5,BREAKEVEN,YES,499.81
1258,2025-02-19,12:25,13:35,SHORT,2944.14,2947.13,2943.84,2939.65,2943.84,2.99,1.67,5,0.5,0.1,BREAKEVEN,YES,500.31
1259,2025-02-19,13:20,13:35,SHORT,2943.8,2946.04,2943.5,2940.44,2940.44,2.24,2.23,5,7.5,1.5,BREAKEVEN,YES,507.82
1260,2025-02-19,15:05,15:15,SHORT,2940.42,2943.14,2940.12,2936.34,2940.12,2.72,1.87,5.08,0.56,0.11,BREAKEVEN,YES,508.38
1261,2025-02-19,16:10,16:15,LONG,2939.12,2936.77,2936.77,2942.64,2936.77,2.35,2.16,5.08,-5.08,-1,BREAKEVEN,NO,503.29
1262,2025-02-19,16:55,17:20,SHORT,2938.13,2942.12,2937.83,2932.15,2937.83,3.99,1.26,5.03,0.38,0.08,BREAKEVEN,YES,503.67
1263,2025-02-20,08:10,08:50,SHORT,2945.48,2947.83,2947.83,2941.95,2947.83,2.35,2.14,5.04,-5.04,-1,BREAKEVEN,NO,498.64
1264,2025-02-20,09:05,09:30,SHORT,2948.39,2950.55,2950.55,2945.15,2950.55,2.16,2.31,4.99,-4.99,-1,BREAKEVEN,NO,493.65
1265,2025-02-20,10:05,10:05,SHORT,2953.63,2955.78,2955.78,2950.4,2955.78,2.15,2.3,4.94,-4.94,-1,BREAKEVEN,NO,488.71
1266,2025-02-20,11:10,11:30,SHORT,2953.68,2955.74,2953.38,2950.59,2953.38,2.06,2.37,4.89,0.71,0.15,BREAKEVEN,YES,489.42
1267,2025-02-20,11:55,12:20,SHORT,2951.61,2954.78,2954.78,2946.86,2954.78,3.17,1.54,4.89,-4.89,-1,BREAKEVEN,NO,484.53
1268,2025-02-20,12:40,13:45,LONG,2952.58,2947.6,2947.6,2960.05,2947.6,4.98,0.97,4.85,-4.85,-1,BREAKEVEN,NO,479.68
1269,2025-02-20,13:30,13:45,SHORT,2951.36,2953.98,2950.53,2947.43,2947.43,2.62,1.83,4.8,7.2,1.5,BREAKEVEN,YES,486.88
1270,2025-02-20,15:00,15:45,SHORT,2943.52,2948.64,2940.66,2935.84,2935.84,5.12,0.95,4.87,7.3,1.5,BREAKEVEN,YES,494.18
1271,2025-02-20,15:50,16:00,LONG,2936.65,2932.44,2932.44,2942.97,2932.44,4.21,1.17,4.94,-4.94,-1,BREAKEVEN,NO,489.24
1272,2025-02-20,16:50,17:00,SHORT,2937.74,2941.36,2936.74,2932.31,2932.31,3.62,1.35,4.89,7.34,1.5,BREAKEVEN,YES,496.58
1273,2025-02-21,08:10,08:30,SHORT,2928.92,2931.43,2931.43,2925.16,2931.43,2.51,1.98,4.97,-4.97,-1,BREAKEVEN,NO,491.61
1274,2025-02-21,08:55,09:25,LONG,2929.77,2927.37,2930.92,2933.37,2930.92,2.4,2.05,4.92,2.36,0.48,BREAKEVEN,YES,493.97
1275,2025-02-21,10:00,10:20,SHORT,2928.24,2932.8,2922.58,2921.4,2921.4,4.56,1.08,4.94,7.41,1.5,BREAKEVEN,YES,501.38
1276,2025-02-21,10:45,11:00,LONG,2922.9,2919.67,2923.2,2927.74,2923.2,3.23,1.55,5.01,0.47,0.09,BREAKEVEN,YES,501.85
1277,2025-02-21,11:35,12:00,SHORT,2927.09,2930.63,2930.63,2921.78,2930.63,3.54,1.42,5.02,-5.02,-1,BREAKEVEN,NO,496.83
1278,2025-02-21,12:30,13:05,LONG,2929.74,2927.72,2930.04,2932.77,2930.04,2.02,2.46,4.97,0.74,0.15,BREAKEVEN,YES,497.56
1279,2025-02-21,13:35,13:55,LONG,2932.8,2929.3,2929.3,2938.05,2929.3,3.5,1.42,4.98,-4.98,-1,BREAKEVEN,NO,492.59
1280,2025-02-21,14:55,15:10,SHORT,2930.11,2933.03,2933.03,2925.73,2933.03,2.92,1.69,4.93,-4.93,-1,BREAKEVEN,NO,487.66
1281,2025-02-21,15:45,16:05,SHORT,2930.38,2932.96,2932.96,2926.51,2932.96,2.58,1.89,4.88,-4.88,-1,BREAKEVEN,NO,482.79
1282,2025-02-21,16:35,16:45,LONG,2929.64,2926.74,2931.44,2933.99,2933.99,2.9,1.66,4.83,7.24,1.5,BREAKEVEN,YES,490.03
1283,2025-02-24,08:30,09:30,SHORT,2938.97,2941.92,2941.92,2934.54,2941.92,2.95,1.66,4.9,-4.9,-1,BREAKEVEN,NO,485.13
1284,2025-02-24,09:15,09:40,LONG,2939.99,2937.73,2941.01,2943.38,2943.38,2.26,2.15,4.85,7.28,1.5,BREAKEVEN,YES,492.4
1285,2025-02-24,10:20,10:40,LONG,2941.2,2938.99,2938.99,2944.51,2938.99,2.21,2.23,4.92,-4.92,-1,BREAKEVEN,NO,487.48
1286,2025-02-24,11:05,11:20,SHORT,2946.91,2949.74,2946.61,2942.66,2946.61,2.83,1.72,4.87,0.52,0.11,BREAKEVEN,YES,488
1287,2025-02-24,12:35,12:45,LONG,2939.45,2936.86,2936.86,2943.33,2936.86,2.59,1.88,4.88,-4.88,-1,BREAKEVEN,NO,483.12
1288,2025-02-24,13:50,14:00,SHORT,2946.18,2949.01,2949.01,2941.93,2949.01,2.83,1.71,4.83,-4.83,-1,BREAKEVEN,NO,478.29
1289,2025-02-24,14:35,15:00,SHORT,2946.44,2949.05,2949.05,2942.52,2949.05,2.61,1.83,4.78,-4.78,-1,BREAKEVEN,NO,473.5
1290,2025-02-24,15:20,15:40,SHORT,2947.55,2951.77,2951.77,2941.22,2951.77,4.22,1.12,4.74,-4.74,-1,BREAKEVEN,NO,468.77
1291,2025-02-24,16:25,16:35,LONG,2942.48,2937.86,2937.86,2949.41,2937.86,4.62,1.01,4.69,-4.69,-1,BREAKEVEN,NO,464.08
1292,2025-02-25,08:05,08:45,SHORT,2937.3,2939.56,2936.17,2933.91,2933.91,2.26,2.05,4.64,6.96,1.5,BREAKEVEN,YES,471.04
1293,2025-02-25,09:10,09:30,SHORT,2939.05,2941.85,2938.75,2934.85,2938.75,2.8,1.68,4.71,0.5,0.11,BREAKEVEN,YES,471.55
1294,2025-02-25,10:00,10:35,LONG,2931.25,2928.02,2934.4,2936.1,2936.1,3.23,1.46,4.72,7.07,1.5,BREAKEVEN,YES,478.62
1295,2025-02-25,11:05,11:05,SHORT,2939.97,2942.62,2942.62,2935.99,2942.62,2.65,1.81,4.79,-4.79,-1,BREAKEVEN,NO,473.83
1296,2025-02-25,11:50,12:00,LONG,2940.78,2938.06,2938.06,2944.86,2938.06,2.72,1.74,4.74,-4.74,-1,BREAKEVEN,NO,469.1
1297,2025-02-25,12:45,13:00,LONG,2940.31,2937.43,2937.43,2944.63,2937.43,2.88,1.63,4.69,-4.69,-1,BREAKEVEN,NO,464.4
1298,2025-02-25,13:30,14:00,SHORT,2939.92,2941.96,2939.62,2936.86,2939.62,2.04,2.28,4.64,0.68,0.15,BREAKEVEN,YES,465.09
1299,2025-02-25,14:15,14:20,LONG,2940.97,2938.53,2938.53,2944.63,2938.53,2.44,1.91,4.65,-4.65,-1,BREAKEVEN,NO,460.44
1300,2025-02-25,15:00,15:45,LONG,2929.63,2924.74,2932.29,2936.97,2936.97,4.89,0.94,4.6,6.91,1.5,BREAKEVEN,YES,467.34
1301,2025-02-25,16:30,16:40,LONG,2942.84,2939.6,2939.6,2947.7,2939.6,3.24,1.44,4.67,-4.67,-1,BREAKEVEN,NO,462.67
1302,2025-02-26,08:15,08:30,LONG,2910.28,2908.2,2910.58,2913.4,2910.58,2.08,2.22,4.63,0.67,0.14,BREAKEVEN,YES,463.34
