Date,Time,Open,High,Low,Close,Volume
2025-12-01,05:00,4280.50,4281.30,4220.30,4263.50,12935
2025-12-01,06:00,4263.60,4273.90,4259.60,4269.90,6513
2025-12-01,07:00,4270.20,4280.00,4239.40,4278.90,5680
2025-12-01,08:00,4278.70,4288.80,4245.80,4279.20,7973
2025-12-01,09:00,4279.30,4287.00,4277.80,4284.30,6043
2025-12-01,10:00,4284.30,4297.80,4250.90,4290.70,9860
2025-12-01,11:00,4290.80,4294.00,4252.20,4290.00,4244
2025-12-01,12:00,4289.70,4292.10,4252.20,4280.80,6645
2025-12-01,13:00,4280.60,4299.60,4250.20,4281.70,13160
2025-12-01,14:00,4281.70,4283.70,4225.60,4273.20,24801
2025-12-01,15:00,4274.10,4279.00,4219.30,4265.20,23520
2025-12-01,16:00,4265.40,4275.70,4223.60,4258.90,16612
2025-12-01,17:00,4259.10,4273.20,4222.90,4265.20,10338
2025-12-01,18:00,4265.50,4278.80,4230.40,4274.20,9476
2025-12-01,19:00,4274.30,4278.00,4239.30,4270.80,5532
2025-12-01,20:00,4270.90,4276.00,4237.10,4270.80,5001
2025-12-01,21:00,4270.80,4274.10,4236.00,4265.00,1818
2025-12-01,23:00,4265.30,4269.20,4230.50,4260.10,0
2025-12-02,00:00,4260.40,4262.90,4254.40,4259.60,3976
2025-12-02,01:00,4259.70,4260.00,4199.70,4251.10,16108
2025-12-02,02:00,4250.80,4255.90,4220.40,4253.00,5094
2025-12-02,03:00,4252.90,4257.40,4219.20,4247.70,5349
2025-12-02,04:00,4247.90,4251.90,4244.40,4249.10,4248
2025-12-02,05:00,4249.70,4256.90,4246.40,4256.50,4954
2025-12-02,06:00,4256.30,4258.10,4234.40,4244.00,8176
2025-12-02,07:00,4244.00,4251.30,4240.60,4244.50,4636
2025-12-02,08:00,4244.70,4248.90,4209.30,4241.40,4981
2025-12-02,09:00,4241.20,4244.40,4188.70,4222.90,12851
2025-12-02,10:00,4222.90,4223.50,4183.70,4216.40,6922
2025-12-02,11:00,4216.20,4236.60,4182.10,4236.00,7085
2025-12-02,12:00,4236.10,4240.50,4200.90,4239.80,5780
2025-12-02,13:00,4239.80,4246.60,4206.10,4243.20,10418
2025-12-02,14:00,4243.10,4262.20,4210.20,4251.10,22189
2025-12-02,15:00,4250.80,4252.00,4181.50,4200.80,36440
2025-12-02,16:00,4200.90,4221.00,4167.00,4215.70,17242
2025-12-02,17:00,4215.30,4228.20,4187.70,4225.00,9670
2025-12-02,18:00,4224.70,4227.80,4214.00,4222.30,9302
2025-12-02,19:00,4222.30,4232.00,4192.50,4227.60,6425
2025-12-02,20:00,4227.60,4244.10,4195.40,4241.60,5970
2025-12-02,21:00,4241.60,4243.40,4206.90,4238.70,0
2025-12-02,23:00,4241.60,4248.00,4234.10,4244.00,3026
2025-12-03,00:00,4244.10,4244.40,4235.80,4243.00,3495
2025-12-03,01:00,4243.20,4252.60,4215.70,4245.30,6487
2025-12-03,02:00,4245.40,4260.10,4215.90,4258.10,5242
2025-12-03,03:00,4258.10,4259.00,4251.30,4252.40,2934
2025-12-03,04:00,4252.50,4256.30,4248.50,4252.60,2604
2025-12-03,05:00,4253.50,4254.80,4233.60,4238.30,7349
2025-12-03,06:00,4238.80,4243.20,4235.50,4238.90,3811
2025-12-03,07:00,4239.10,4241.00,4231.10,4236.10,6515
2025-12-03,08:00,4236.50,4241.30,4202.90,4236.60,6094
2025-12-03,09:00,4236.90,4237.80,4198.90,4233.00,5781
2025-12-03,10:00,4232.90,4235.80,4225.10,4230.70,7394
2025-12-03,11:00,4231.00,4239.60,4195.70,4239.00,4831
2025-12-03,12:00,4239.10,4245.00,4235.20,4244.50,4538
2025-12-03,13:00,4244.50,4270.10,4233.10,4268.70,17110
2025-12-03,14:00,4268.70,4273.30,4221.70,4244.50,25729
2025-12-03,15:00,4243.90,4261.50,4209.00,4247.80,13973
2025-12-03,16:00,4247.60,4256.90,4226.60,4231.90,13377
2025-12-03,17:00,4231.60,4246.90,4210.30,4242.80,8247
